model,number_of_genes,accuracy,accuracy_sd,balanced_accuracy,balanced_accuracy_sd,macro_f1,macro_f1_sd,section,ei_group,outer_fold
LogisticRegression,20,0.6526315789473685,0.09182217705230701,0.43916666666666665,0.09746259966434986,0.44106627881655686,0.07667864055128562,10,inhibitory,3
ExtraTrees,3,0.6947368421052632,0.05936752703256365,0.43708333333333327,0.08682677518420737,0.44181637004078606,0.08219819690658553,10,inhibitory,3
LogisticRegression,2,0.5456140350877192,0.12080801342993852,0.4295833333333333,0.1725845203564522,0.4103563103563104,0.10930812749305954,10,inhibitory,3
RandomForest,10,0.6754385964912281,0.09218644894990904,0.425,0.10607420096852538,0.44080830552465705,0.10682952778207408,10,inhibitory,3
LogisticRegression,1,0.49064327485380116,0.1362008265831385,0.37083333333333335,0.15799854957140164,0.3679510489510489,0.10292581914285522,10,inhibitory,3
LogisticRegression,5,0.8764705882352942,0.04130594852111098,0.8733333333333334,0.10624918300339486,0.804567597153804,0.06597807402773898,19,inhibitory,3
LogisticRegression,10,0.8986928104575164,0.02301544687798564,0.8595238095238095,0.07462681152060849,0.829646962233169,0.043700581921479444,19,inhibitory,3
RandomForest,10,0.9333333333333332,0.041573970964154924,0.8533333333333333,0.07483314773547882,0.8735483870967743,0.07351442339738896,19,inhibitory,3
RandomForest,20,0.9333333333333332,0.041573970964154924,0.8533333333333333,0.07483314773547882,0.8735483870967743,0.07351442339738896,19,inhibitory,3
RandomForest,3,0.9215686274509803,0.026709564368238643,0.8466666666666665,0.06182412330330468,0.855591927538535,0.04653041233354754,19,inhibitory,3
LogisticRegression,3,0.8542483660130721,0.05594252006936118,0.8333333333333334,0.11352924243950935,0.772424740010947,0.07908147921703507,19,inhibitory,3
RandomForest,40,0.8993464052287582,0.06435170779162146,0.8333333333333333,0.07601169500660919,0.8313062132528206,0.08499671924836465,19,inhibitory,3
RandomForest,5,0.9098039215686274,0.02838438006615486,0.8133333333333332,0.09568466729604884,0.8223735367339373,0.06909455523116764,19,inhibitory,3
LogisticRegression,20,0.8986928104575164,0.02301544687798564,0.8066666666666669,0.09521904571390467,0.8055993431855502,0.06193877798660859,19,inhibitory,3
ExtraTrees,20,0.8986928104575164,0.06506469471761994,0.8066666666666666,0.11035296904831235,0.813703585995021,0.1111345522402035,19,inhibitory,3
LogisticRegression,40,0.8986928104575164,0.07394580718290693,0.8066666666666666,0.15832456116050558,0.8055993431855502,0.1408417985488484,19,inhibitory,3
ExtraTrees,5,0.8980392156862745,0.05691906158713003,0.8066666666666666,0.17178798302300166,0.7784268234546321,0.17619702552770847,19,inhibitory,3
RandomForest,2,0.8764705882352942,0.04130594852111098,0.7933333333333332,0.08793937305515281,0.7815607288521639,0.06713675386610364,19,inhibitory,3
LogisticRegression,2,0.818954248366013,0.06995601652423344,0.7857142857142857,0.1933591350364415,0.7097427476737822,0.1592164368212506,19,inhibitory,3
ExtraTrees,2,0.8653594771241829,0.05620154987374027,0.76,0.11813363431112901,0.7516362095449971,0.09424136207133275,19,inhibitory,3
LogisticRegression,1,0.7960784313725491,0.07450980392156863,0.7452380952380951,0.18600709517591613,0.6832785987958402,0.1465251747157999,19,inhibitory,3
ExtraTrees,3,0.85359477124183,0.029039032537938617,0.7266666666666666,0.11430952132988165,0.7039186397584618,0.12956082081307152,19,inhibitory,3
ExtraTrees,10,0.8653594771241832,0.0262579208190858,0.7066666666666667,0.11430952132988166,0.7155856374807987,0.06855350067197934,19,inhibitory,3
RandomForest,1,0.7725490196078432,0.12654445496168462,0.6776190476190476,0.19817535010125528,0.6508231911457718,0.16245933981771774,19,inhibitory,3
ExtraTrees,40,0.8202614379084967,0.06457040018420113,0.6528571428571428,0.08067740413160905,0.6647352216748769,0.0864385074806425,19,inhibitory,3
ExtraTrees,1,0.7620915032679739,0.10316450512708797,0.6180952380952381,0.1531942581352956,0.6114409896946048,0.14338190115242094,19,inhibitory,3
LogisticRegression,1,0.65,0.14994855084739755,0.655,0.14089002803605372,0.6099511599511599,0.19613726712197416,2,excitatory,3
LogisticRegression,10,0.6027777777777777,0.1540602735984672,0.6,0.15083103128998357,0.5888095238095239,0.16146930234848675,2,excitatory,3
RandomForest,10,0.6027777777777777,0.13709958532503408,0.6,0.14230249470757705,0.5651315351315351,0.17550751272542964,2,excitatory,3
RandomForest,40,0.5972222222222222,0.08606629658238704,0.6,0.08803408430829504,0.5371428571428571,0.13378833928220785,2,excitatory,3
LogisticRegression,20,0.5944444444444444,0.059186877090729194,0.5900000000000001,0.048989794855663564,0.53012654012654,0.10111520298073247,2,excitatory,3
LogisticRegression,2,0.5722222222222222,0.14038087520548087,0.58,0.1298075498574717,0.5382339882339882,0.17137945561185633,2,excitatory,3
RandomForest,20,0.5777777777777777,0.11804738533819878,0.575,0.12349089035228468,0.5278588078588079,0.15026246394797063,2,excitatory,3
LogisticRegression,5,0.5527777777777778,0.17751717009633844,0.5549999999999999,0.16837458240482736,0.523015873015873,0.20152167410676863,2,excitatory,3
RandomForest,1,0.5527777777777778,0.1129705522647931,0.5549999999999999,0.12786711852544425,0.5214285714285715,0.1433325423170706,2,excitatory,3
ExtraTrees,40,0.5527777777777778,0.13788526273323173,0.55,0.13322912594474226,0.5288095238095238,0.138710452270768,2,excitatory,3
RandomForest,5,0.5527777777777778,0.17751717009633844,0.55,0.1864135188230725,0.5145454545454544,0.21936045282699163,2,excitatory,3
LogisticRegression,40,0.5444444444444445,0.1022131638498561,0.545,0.09924716620639605,0.5182251082251081,0.13339420660228585,2,excitatory,3
ExtraTrees,10,0.5527777777777778,0.08845379626717034,0.545,0.09924716620639604,0.5107736707736708,0.1199020986828611,2,excitatory,3
RandomForest,2,0.5305555555555556,0.19903315686303175,0.5349999999999999,0.20285462775100796,0.4829670329670329,0.232184578962974,2,excitatory,3
LogisticRegression,3,0.5083333333333333,0.19790570145063197,0.51,0.1978635893740938,0.473015873015873,0.23002732975970913,2,excitatory,3
RandomForest,3,0.5083333333333333,0.21311186420907371,0.51,0.21307275752662516,0.4714285714285714,0.24184090729114746,2,excitatory,3
ExtraTrees,1,0.5027777777777778,0.06596856715021066,0.505,0.0714142842854285,0.4468864468864469,0.12168121056317283,2,excitatory,3
ExtraTrees,2,0.5,0.03513641844631534,0.5,0.06324555320336757,0.45487179487179485,0.07471356656103946,2,excitatory,3
ExtraTrees,5,0.5,0.08651339723554133,0.5,0.0806225774829855,0.4548051948051947,0.11300396283603892,2,excitatory,3
ExtraTrees,20,0.5,0.08651339723554133,0.495,0.07968688725254613,0.39956709956709957,0.11891452615334647,2,excitatory,3
ExtraTrees,3,0.4305555555555555,0.0668977476599572,0.43,0.057879184513951125,0.3594172494172494,0.10337185631180795,2,excitatory,3
LogisticRegression,1,1.0,0.0,1.0,0.0,1.0,0.0,20,excitatory,3
ExtraTrees,1,0.9,0.13333333333333336,0.9,0.13333333333333336,0.8990476190476191,0.13382223291619275,20,excitatory,3
RandomForest,2,0.8761904761904761,0.0628138378965377,0.8666666666666666,0.0666666666666667,0.8692063492063491,0.06578096456091133,20,excitatory,3
RandomForest,1,0.8714285714285716,0.12380952380952381,0.8666666666666666,0.12472191289246475,0.867936507936508,0.12449302582661353,20,excitatory,3
LogisticRegression,2,0.8476190476190476,0.09110060223670946,0.8499999999999999,0.09354143466934856,0.8445238095238095,0.09315459074988082,20,excitatory,3
RandomForest,3,0.8428571428571429,0.10605265453009566,0.8333333333333334,0.10540925533894599,0.8368253968253969,0.1056069811476504,20,excitatory,3
RandomForest,5,0.8428571428571429,0.10605265453009566,0.8333333333333334,0.10540925533894599,0.8368253968253969,0.1056069811476504,20,excitatory,3
RandomForest,40,0.8380952380952381,0.18282241733764254,0.8333333333333333,0.18257418583505539,0.8317460317460318,0.1878978939310225,20,excitatory,3
ExtraTrees,5,0.8190476190476191,0.1487666604934601,0.8166666666666667,0.15046225071056493,0.8166666666666667,0.15046225071056493,20,excitatory,3
RandomForest,20,0.8142857142857143,0.11703053073756674,0.7999999999999999,0.12472191289246473,0.7979365079365078,0.12887833251007313,20,excitatory,3
LogisticRegression,3,0.7857142857142858,0.12046772038736685,0.7833333333333333,0.12190615698606497,0.7823809523809524,0.12152983639331887,20,excitatory,3
LogisticRegression,10,0.7857142857142857,0.12046772038736685,0.7833333333333333,0.12190615698606497,0.7740476190476191,0.13029140547302442,20,excitatory,3
ExtraTrees,3,0.780952380952381,0.07589227357385347,0.7749999999999999,0.07264831572567787,0.7753174603174602,0.07313327345723646,20,excitatory,3
ExtraTrees,20,0.7857142857142857,0.15058465048420855,0.7749999999999999,0.15723301886761007,0.7746031746031746,0.16028445361936525,20,excitatory,3
ExtraTrees,2,0.7857142857142858,0.1075389503870116,0.7749999999999998,0.11666666666666665,0.7726984126984127,0.11984032376374171,20,excitatory,3
RandomForest,10,0.780952380952381,0.12988744473319863,0.7666666666666666,0.13333333333333333,0.7655555555555555,0.13718510519156135,20,excitatory,3
LogisticRegression,5,0.7523809523809524,0.16399214626402442,0.75,0.16457014715109583,0.7461904761904762,0.16847555788731547,20,excitatory,3
ExtraTrees,10,0.7238095238095237,0.14568627181693672,0.7166666666666666,0.1522972240208089,0.715,0.154236470683457,20,excitatory,3
LogisticRegression,20,0.7238095238095238,0.1798210246523734,0.7166666666666666,0.18521758975744057,0.7111904761904763,0.1895626904362833,20,excitatory,3
ExtraTrees,40,0.7238095238095238,0.1798210246523734,0.7083333333333333,0.18633899812498247,0.6995238095238095,0.1911677920481201,20,excitatory,3
LogisticRegression,40,0.6238095238095238,0.24807650052630678,0.6083333333333333,0.24664414311581237,0.5966666666666666,0.25312379447376765,20,excitatory,3
LogisticRegression,5,0.7019762845849803,0.09994921299350906,0.7565079365079364,0.06866689415750211,0.6488612409302065,0.09048293708948715,22,__NA__,3
ExtraTrees,10,0.7114624505928854,0.11047413153061295,0.7453968253968255,0.11522803751640302,0.6619589137979942,0.11527618681046886,22,__NA__,3
RandomForest,20,0.7280632411067194,0.12713271458007666,0.7304761904761905,0.12040663445826874,0.667192807192807,0.13115757626852065,22,__NA__,3
ExtraTrees,20,0.6932806324110672,0.15496087631950106,0.7257142857142858,0.13481190763770506,0.6389532689532689,0.15597006209470107,22,__NA__,3
RandomForest,5,0.6849802371541502,0.07233957497380772,0.7187301587301587,0.09712625649213688,0.6323755563295793,0.08007165049677838,22,__NA__,3
ExtraTrees,5,0.6932806324110672,0.07147923829538225,0.7168253968253968,0.09314417717981306,0.6304784104784105,0.07644175116342113,22,__NA__,3
LogisticRegression,3,0.6849802371541502,0.15290671052152688,0.7136507936507936,0.20277639548499138,0.6291021681596394,0.16262888648361945,22,__NA__,3
RandomForest,40,0.7201581027667985,0.1294947561663411,0.7038095238095238,0.15666787281824504,0.6520744313158107,0.14920760217771076,22,__NA__,3
RandomForest,10,0.7197628458498023,0.11102709810358374,0.7038095238095238,0.16972878636856692,0.6408089058663771,0.13455451509432872,22,__NA__,3
ExtraTrees,3,0.667588932806324,0.10660512110510538,0.6828571428571428,0.17043036835034497,0.606034632034632,0.12844303366334506,22,__NA__,3
LogisticRegression,10,0.6833992094861661,0.08783601228945989,0.6723809523809523,0.12004702194537833,0.6042468642468641,0.10220194484004211,22,__NA__,3
ExtraTrees,40,0.667588932806324,0.14029337898168548,0.6663492063492062,0.13016415010008478,0.5903436112631515,0.14733225732666494,22,__NA__,3
RandomForest,3,0.6762845849802371,0.08728289452146713,0.6584126984126983,0.13967315985822784,0.5963569763569764,0.11084305047691981,22,__NA__,3
LogisticRegression,40,0.6671936758893281,0.05630989349725891,0.6250793650793651,0.029515274410589078,0.5882913275340591,0.06991353150577129,22,__NA__,3
LogisticRegression,20,0.6395256916996047,0.10028626868703909,0.6209523809523809,0.1546439110635299,0.5605236738570072,0.11153585684240593,22,__NA__,3
LogisticRegression,1,0.5529644268774703,0.06134000232273944,0.5936507936507937,0.11767033990742079,0.5229420820725168,0.07707783828079391,22,__NA__,3
LogisticRegression,2,0.5790513833992094,0.05782110212777784,0.5726984126984127,0.11576381024812778,0.5296737765723273,0.07794968903548732,22,__NA__,3
ExtraTrees,2,0.5612648221343873,0.0828720955318759,0.5193650793650795,0.09489568074595305,0.4963707612838048,0.08390140347496002,22,__NA__,3
ExtraTrees,1,0.5177865612648221,0.11545291488984742,0.45460317460317456,0.14772175979508373,0.46182934939456677,0.11288257444327063,22,__NA__,3
RandomForest,2,0.5972332015810276,0.07139175908221745,0.4450793650793651,0.06333790809749558,0.45938505938505936,0.06353355391973614,22,__NA__,3
RandomForest,1,0.5889328063241107,0.11238093245840922,0.44063492063492066,0.08454582767096437,0.4540009866676534,0.07944479056208438,22,__NA__,3
ExtraTrees,5,0.9179487179487179,0.05276696314681198,0.8555555555555555,0.11439589045541113,0.8724802201582389,0.09780013455887847,3,excitatory,3
LogisticRegression,20,0.8846153846153847,0.06735346429007023,0.8263888888888887,0.08169689538807079,0.8467128605828297,0.07631606186823531,3,excitatory,3
LogisticRegression,5,0.8705128205128204,0.09571695617912866,0.825,0.11902380714238082,0.8264114832535885,0.1270553959797904,3,excitatory,3
RandomForest,3,0.8692307692307694,0.039013138601802375,0.8208333333333332,0.09382969863363634,0.820014619883041,0.07439380889349982,3,excitatory,3
RandomForest,40,0.885897435897436,0.03790191153613967,0.8194444444444444,0.07954345035153529,0.8368056169836355,0.07116789654327373,3,excitatory,3
RandomForest,20,0.8846153846153847,0.06735346429007023,0.8194444444444444,0.1118033988749895,0.8365226792471374,0.10888205754430719,3,excitatory,3
ExtraTrees,20,0.8846153846153847,0.04193699290716953,0.8180555555555555,0.0887585850481692,0.8349802201582388,0.07500588531310487,3,excitatory,3
ExtraTrees,10,0.8679487179487179,0.06766996523280332,0.8152777777777777,0.08374896350934075,0.8275315740331219,0.07912735260380824,3,excitatory,3
RandomForest,10,0.8692307692307694,0.039013138601802375,0.8083333333333332,0.0806991058129664,0.817624330433928,0.07156674348199306,3,excitatory,3
ExtraTrees,2,0.8525641025641025,0.03243361702736797,0.7972222222222222,0.08031573497111645,0.7984430438842203,0.06665496635237834,3,excitatory,3
LogisticRegression,2,0.8666666666666668,0.08498365855987973,0.7930555555555555,0.11983141450068328,0.8097881959801464,0.11485182044938913,3,excitatory,3
LogisticRegression,40,0.8384615384615384,0.09750335047093098,0.7930555555555555,0.05699523480189772,0.8018015627303553,0.08806575102496099,3,excitatory,3
LogisticRegression,3,0.8371794871794872,0.07052447456141057,0.7930555555555555,0.05699523480189773,0.7972523108126823,0.06804068658757796,3,excitatory,3
LogisticRegression,10,0.8358974358974359,0.052953529302726614,0.7930555555555555,0.06695539329552193,0.792843751535702,0.06012946849175095,3,excitatory,3
RandomForest,2,0.8205128205128206,0.05861092025980748,0.7874999999999999,0.10573814617041269,0.7702711323763954,0.09193343265301375,3,excitatory,3
ExtraTrees,40,0.8679487179487181,0.04244344963396626,0.7847222222222221,0.10632032893891465,0.8002433780529756,0.08811110500310126,3,excitatory,3
ExtraTrees,3,0.8371794871794872,0.046860684314095014,0.7847222222222221,0.062422791817345086,0.7855196703880913,0.0571897794411195,3,excitatory,3
RandomForest,5,0.8179487179487179,0.09852628747097873,0.7652777777777777,0.1610392560070638,0.7561059511523907,0.1471148075783438,3,excitatory,3
ExtraTrees,1,0.8179487179487179,0.06443503524681574,0.711111111111111,0.0875771265024136,0.724157452454666,0.09405155337932382,3,excitatory,3
LogisticRegression,1,0.7525641025641026,0.05684563917280863,0.6888888888888889,0.07586944602082035,0.6768057398397955,0.07703744054852082,3,excitatory,3
RandomForest,1,0.7346153846153846,0.11268931765818326,0.6541666666666667,0.13222922483791005,0.6544282274313232,0.14094323513798296,3,excitatory,3
LogisticRegression,1,0.95,0.04999999999999999,0.9722222222222222,0.02777777777777779,0.9019607843137255,0.0980392156862745,4,inhibitory,3
LogisticRegression,2,0.9249999999999999,0.04330127018922192,0.9583333333333333,0.024056261216234418,0.8529411764705883,0.08490445135141553,4,inhibitory,3
RandomForest,3,0.95,0.04999999999999999,0.8611111111111112,0.20971762320196524,0.8194014447884417,0.21505331253018276,4,inhibitory,3
LogisticRegression,3,0.9249999999999999,0.04330127018922192,0.8472222222222223,0.20174776453241597,0.7703818369453044,0.18907922250335657,4,inhibitory,3
RandomForest,2,0.9249999999999999,0.04330127018922192,0.8472222222222222,0.20174776453241597,0.7703818369453045,0.18907922250335657,4,inhibitory,3
LogisticRegression,5,0.9,0.0,0.8333333333333333,0.19245008972987523,0.7213622291021671,0.14299697069712095,4,inhibitory,3
RandomForest,1,0.9,0.07071067811865474,0.7222222222222222,0.2515384760593727,0.6805125558995528,0.23227576770733285,4,inhibitory,3
ExtraTrees,1,0.9,0.07071067811865474,0.7222222222222222,0.2515384760593727,0.6805125558995528,0.23227576770733285,4,inhibitory,3
ExtraTrees,2,0.9,0.07071067811865474,0.7222222222222222,0.2515384760593727,0.6805125558995528,0.23227576770733285,4,inhibitory,3
LogisticRegression,40,0.925,0.043301270189221926,0.625,0.21650635094610965,0.6052631578947368,0.2279014220485365,4,inhibitory,3
RandomForest,10,0.9,0.07071067811865474,0.6111111111111112,0.22566773346211,0.597953216374269,0.2324285540290153,4,inhibitory,3
LogisticRegression,10,0.875,0.043301270189221926,0.5972222222222222,0.20174776453241597,0.5489336085311318,0.1477005323329872,4,inhibitory,3
LogisticRegression,20,0.875,0.043301270189221926,0.5972222222222222,0.20174776453241597,0.5489336085311318,0.1477005323329872,4,inhibitory,3
RandomForest,5,0.875,0.043301270189221926,0.5972222222222222,0.20174776453241597,0.5489336085311317,0.1477005323329872,4,inhibitory,3
ExtraTrees,10,0.9,0.0,0.5,0.0,0.47368421052631576,0.0,4,inhibitory,3
RandomForest,20,0.9,0.0,0.5,0.0,0.47368421052631576,0.0,4,inhibitory,3
ExtraTrees,20,0.9,0.0,0.5,0.0,0.47368421052631576,0.0,4,inhibitory,3
RandomForest,40,0.9,0.0,0.5,0.0,0.47368421052631576,0.0,4,inhibitory,3
ExtraTrees,40,0.9,0.0,0.5,0.0,0.47368421052631576,0.0,4,inhibitory,3
ExtraTrees,3,0.875,0.043301270189221926,0.4861111111111111,0.024056261216234418,0.46637426900584794,0.012661190113807582,4,inhibitory,3
ExtraTrees,5,0.875,0.043301270189221926,0.4861111111111111,0.024056261216234418,0.46637426900584794,0.012661190113807582,4,inhibitory,3
LogisticRegression,1,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
RandomForest,1,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
ExtraTrees,1,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
LogisticRegression,2,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
RandomForest,2,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
ExtraTrees,2,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
LogisticRegression,3,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
RandomForest,3,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
RandomForest,5,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
RandomForest,10,1.0,0.0,1.0,0.0,1.0,0.0,5,excitatory,3
LogisticRegression,5,0.9818181818181818,0.036363636363636376,0.9857142857142858,0.02857142857142856,0.9811965811965813,0.0376068376068376,5,excitatory,3
RandomForest,20,0.9818181818181818,0.036363636363636376,0.9857142857142858,0.02857142857142856,0.9811965811965813,0.0376068376068376,5,excitatory,3
RandomForest,40,0.9818181818181818,0.036363636363636376,0.9857142857142858,0.02857142857142856,0.9811965811965813,0.0376068376068376,5,excitatory,3
ExtraTrees,3,0.9818181818181818,0.036363636363636376,0.9833333333333334,0.033333333333333305,0.9818181818181818,0.036363636363636376,5,excitatory,3
ExtraTrees,5,0.9818181818181818,0.036363636363636376,0.9833333333333334,0.033333333333333305,0.9818181818181818,0.036363636363636376,5,excitatory,3
ExtraTrees,10,0.9818181818181818,0.036363636363636376,0.9833333333333334,0.033333333333333305,0.9818181818181818,0.036363636363636376,5,excitatory,3
LogisticRegression,10,0.9636363636363636,0.04453617714151235,0.9690476190476192,0.038095238095238064,0.963014763014763,0.04530814055567883,5,excitatory,3
LogisticRegression,20,0.9636363636363636,0.04453617714151235,0.9690476190476192,0.038095238095238064,0.963014763014763,0.04530814055567883,5,excitatory,3
ExtraTrees,20,0.9636363636363636,0.04453617714151235,0.9690476190476192,0.038095238095238064,0.963014763014763,0.04530814055567883,5,excitatory,3
ExtraTrees,40,0.9454545454545455,0.07272727272727271,0.9547619047619047,0.05851526536878334,0.9451515151515151,0.07325816332690319,5,excitatory,3
LogisticRegression,40,0.8290909090909091,0.13291394096361503,0.8204761904761904,0.1720333248315794,0.7828632478632478,0.21491607224549525,5,excitatory,3
LogisticRegression,5,0.7272727272727273,0.08730218358113902,0.72,0.10101949451271741,0.7064021164021164,0.10116568150770498,6,excitatory,3
RandomForest,20,0.7257575757575757,0.13229624213904895,0.7166666666666666,0.13988531457793524,0.7,0.14683697938012574,6,excitatory,3
LogisticRegression,10,0.7121212121212122,0.038030001206094365,0.6977777777777778,0.03984538017120248,0.6906012506012507,0.04750894710759498,6,excitatory,3
ExtraTrees,20,0.7090909090909091,0.12258690064344718,0.6944444444444444,0.11653431646335016,0.6878306878306878,0.12817606378951663,6,excitatory,3
ExtraTrees,40,0.7106060606060606,0.10369659777132528,0.6944444444444444,0.09938079899999065,0.6865319865319865,0.1088582962923704,6,excitatory,3
LogisticRegression,1,0.693939393939394,0.07067820478600363,0.6777777777777778,0.06938886664887108,0.6527176527176526,0.05357148336550693,6,excitatory,3
ExtraTrees,10,0.6772727272727272,0.08375924218839549,0.6666666666666667,0.08784104611578834,0.6520105820105819,0.08226477077952536,6,excitatory,3
RandomForest,40,0.6757575757575757,0.09171361182073673,0.6611111111111111,0.08854098583616234,0.6446031746031746,0.0998239821508161,6,excitatory,3
LogisticRegression,3,0.6757575757575757,0.1827878185033258,0.6611111111111111,0.1903537966556868,0.6392063492063492,0.19677634935338906,6,excitatory,3
LogisticRegression,2,0.6606060606060605,0.1904154271439122,0.6611111111111111,0.1903537966556868,0.6188023088023088,0.18514648521494026,6,excitatory,3
RandomForest,10,0.6606060606060605,0.05408050999265074,0.6555555555555556,0.05443310539518173,0.6290620490620491,0.04171862667250065,6,excitatory,3
RandomForest,2,0.6454545454545455,0.11905273503371631,0.6388888888888888,0.1178511301977579,0.6241798941798942,0.09660593279516931,6,excitatory,3
ExtraTrees,5,0.6424242424242423,0.0716139533217968,0.6277777777777778,0.08351831321318282,0.588994708994709,0.09498461269905706,6,excitatory,3
LogisticRegression,20,0.6424242424242423,0.0716139533217968,0.6255555555555555,0.06407942602353872,0.6138287638287638,0.059136825133504364,6,excitatory,3
RandomForest,3,0.6272727272727272,0.16251015367020513,0.6166666666666666,0.1545603082582617,0.6071428571428571,0.1468884463511469,6,excitatory,3
ExtraTrees,2,0.6106060606060606,0.14370794789550762,0.611111111111111,0.1438019900616087,0.5671428571428571,0.12274429828468957,6,excitatory,3
RandomForest,5,0.6090909090909091,0.1162428350231311,0.6,0.11600340565456166,0.581005291005291,0.09617796089733588,6,excitatory,3
ExtraTrees,3,0.6090909090909091,0.1162428350231311,0.5944444444444444,0.11992796191623833,0.5649206349206349,0.11421092987248442,6,excitatory,3
RandomForest,1,0.5954545454545455,0.09035182736894287,0.5866666666666667,0.0999135428727393,0.5725925925925925,0.0803141838705431,6,excitatory,3
LogisticRegression,40,0.5909090909090909,0.0777023115452005,0.5822222222222223,0.0775711541142536,0.5694179894179895,0.07483146428720405,6,excitatory,3
ExtraTrees,1,0.5606060606060607,0.09153822707268613,0.5422222222222223,0.0829695764559754,0.5321693121693122,0.0784471787609163,6,excitatory,3
RandomForest,10,0.673,0.07345747068882781,0.6469444444444443,0.08923690023650306,0.6228470703702902,0.09062715693288473,8,excitatory,3
LogisticRegression,5,0.6553333333333333,0.09578564030630526,0.6336706349206349,0.12007577838515021,0.6091808346452309,0.1211115918792031,8,excitatory,3
RandomForest,40,0.6556666666666666,0.048769298174614374,0.6096428571428572,0.07783420369802806,0.5888330288562487,0.0635904226841252,8,excitatory,3
ExtraTrees,5,0.6396666666666666,0.07666956516260034,0.606031746031746,0.09882588552620107,0.5856804951154796,0.10170346952900218,8,excitatory,3
LogisticRegression,10,0.6220000000000001,0.11341859537914309,0.6023412698412698,0.1270807172326543,0.5858843036048919,0.12285224605908386,8,excitatory,3
ExtraTrees,10,0.6313333333333333,0.09031672664081174,0.5989087301587301,0.10365870099155809,0.5749689689395573,0.10191828656128013,8,excitatory,3
RandomForest,20,0.6473333333333333,0.10467197438771386,0.5987301587301588,0.12839135930375126,0.5787571815009895,0.14027840572102127,8,excitatory,3
ExtraTrees,20,0.6303333333333333,0.0763209596958063,0.583531746031746,0.11201278136766506,0.55788889043533,0.11796730735951587,8,excitatory,3
RandomForest,5,0.6313333333333333,0.06734158365296208,0.5828373015873016,0.09312165554352297,0.5659863004212848,0.10008547651610436,8,excitatory,3
ExtraTrees,3,0.6393333333333333,0.05904423953462537,0.5808730158730159,0.06740924770938164,0.5561020588458668,0.08648699263802057,8,excitatory,3
ExtraTrees,2,0.6073333333333333,0.09044089537126197,0.565515873015873,0.11514108908450378,0.5366311131249212,0.10480696464045752,8,excitatory,3
LogisticRegression,3,0.6060000000000001,0.09648028008066956,0.5592460317460317,0.11597405357903351,0.5300145352583434,0.13397588085256634,8,excitatory,3
LogisticRegression,1,0.5820000000000001,0.09962931295557548,0.5576587301587301,0.13300742008221264,0.4940678430616511,0.12190704357023552,8,excitatory,3
LogisticRegression,2,0.5823333333333334,0.0795235814082842,0.5535317460317459,0.09969288630460554,0.5073340213278292,0.10221091798159261,8,excitatory,3
RandomForest,2,0.5983333333333334,0.08591985930052622,0.5521031746031746,0.11368833622186111,0.5329202479666876,0.10640783141634093,8,excitatory,3
RandomForest,3,0.606,0.0850006535922584,0.5513888888888888,0.10973431289049018,0.5271801547265944,0.12225498817967587,8,excitatory,3
LogisticRegression,20,0.5896666666666667,0.04122297094258655,0.5477380952380952,0.0556944974581434,0.535404929178149,0.0514610406342368,8,excitatory,3
ExtraTrees,40,0.598,0.06201612693485462,0.5467460317460318,0.09507580418378934,0.5216878202636718,0.09775912448757641,8,excitatory,3
LogisticRegression,40,0.581,0.048173298274735855,0.5318253968253968,0.07688246027809398,0.524102636699386,0.07916754793134297,8,excitatory,3
ExtraTrees,1,0.5743333333333334,0.07083313725463057,0.5196031746031746,0.09080240897374152,0.5014438004376085,0.08729324298611066,8,excitatory,3
RandomForest,1,0.5666666666666667,0.08881941729649484,0.507638888888889,0.10778193442904437,0.48781252158574145,0.11445872875672918,8,excitatory,3
RandomForest,5,0.8380952380952381,0.10583862271853747,0.6599999999999999,0.20591260281974003,0.5991258741258741,0.2107637666866361,9,inhibitory,3
ExtraTrees,5,0.8380952380952381,0.10583862271853747,0.58,0.2135415650406262,0.5541258741258741,0.2240372603369079,9,inhibitory,3
ExtraTrees,20,0.8380952380952381,0.009523809523809488,0.58,0.16,0.5205905205905206,0.1286221467590116,9,inhibitory,3
ExtraTrees,40,0.8380952380952381,0.009523809523809488,0.58,0.16,0.5205905205905206,0.1286221467590116,9,inhibitory,3
LogisticRegression,2,0.6761904761904762,0.1071163988495428,0.5633333333333332,0.23953658964295577,0.5105555555555555,0.1654996176937884,9,inhibitory,3
RandomForest,10,0.8047619047619048,0.06966066113489428,0.5599999999999999,0.12000000000000002,0.490034965034965,0.06753684540899815,9,inhibitory,3
RandomForest,20,0.8047619047619048,0.06966066113489428,0.5599999999999999,0.12000000000000002,0.490034965034965,0.06753684540899815,9,inhibitory,3
RandomForest,40,0.7714285714285715,0.08597842897746569,0.54,0.1356465996625054,0.47912587412587415,0.07623368768561943,9,inhibitory,3
